episode,timestep,reward
2365,412800,168.9326
2368,413280,116.1424
2370,413760,173.048
2372,414240,163.1408
2374,414720,175.2368
2376,415200,171.0552
2379,415680,114.5774
2381,416160,170.0343
2383,416640,164.8515
2385,417120,168.3234
2387,417600,162.781
2389,418080,157.9554
2391,418560,119.5522
2393,419040,160.6014
2395,419520,166.9256
2397,420000,160.0515
2399,420480,176.3326
2401,420960,174.238
2404,421440,116.6991
2406,421920,163.4505
2408,422400,161.9636
2410,422880,157.2926
2412,423360,164.6208
2414,423840,164.4974
2416,424320,146.7893
2418,424800,105.3862
2420,425280,169.6456
2422,425760,160.6279
2424,426240,169.3913
2426,426720,171.5844
2428,427200,162.3378
2430,427680,163.8878
2432,428160,167.657
2434,428640,161.8328
2436,429120,144.5811
2438,429600,161.2748
2440,430080,169.2433
2442,430560,173.8615
2444,431040,156.0438
2446,431520,168.7212
2449,432000,136.6477
2451,432480,154.5802
2453,432960,158.273
2455,433440,156.4769
2457,433920,155.6168
2459,434400,160.2596
2461,434880,156.0322
2463,435360,165.2632
2465,435840,159.7058
2467,436320,154.5234
2469,436800,151.8432
2471,437280,141.656
2473,437760,156.2942
2475,438240,149.9843
2477,438720,166.313
2479,439200,148.0414
2482,439680,95.614
2484,440160,131.9545
2486,440640,137.3792
2488,441120,165.0028
2491,441600,115.8352
2493,442080,153.0887
2495,442560,168.9701
2498,443040,109.0536
2500,443520,146.4961
2502,444000,126.2596
2504,444480,159.707
2506,444960,163.66
2509,445440,109.6589
2511,445920,156.3259
2513,446400,152.8215
2516,446880,110.2589
2519,447360,107.6602
2521,447840,156.4898
2523,448320,165.4671
2525,448800,155.0998
2527,449280,141.5963
2529,449760,149.3895
2531,450240,85.0511
2534,450720,138.5335
2536,451200,171.5511
2538,451680,157.3579
2540,452160,150.8668
2542,452640,147.6585
2544,453120,158.5657
2546,453600,94.0204
2548,454080,148.8336
2550,454560,158.0212
2552,455040,154.5442
2554,455520,140.7211
2557,456000,95.7848
2559,456480,146.0548
2561,456960,155.2614
2563,457440,127.9108
2565,457920,136.0061
2567,458400,160.6824
2569,458880,155.9267
2571,459360,150.3671
2573,459840,132.7491
2576,460320,107.5187
2578,460800,149.822
2580,461280,145.8297
2582,461760,162.0613
2584,462240,162.781
2586,462720,159.6544
2588,463200,143.1393
2590,463680,156.5953
2592,464160,150.8135
2594,464640,149.9848
2597,465120,117.0214
2599,465600,144.1503
2602,466080,96.0207
2604,466560,161.5318
2606,467040,148.1377
2608,467520,152.7417
2612,468000,84.2516
2614,468480,158.033
2616,468960,160.4209
2618,469440,96.3103
2620,469920,166.8791
2622,470400,163.0574
2624,470880,161.4279
2626,471360,149.9713
2628,471840,174.351
2630,472320,152.9457
2632,472800,152.5484
2635,473280,107.6122
2637,473760,160.51
2639,474240,158.9295
2641,474720,150.7632
2643,475200,157.973
