episode,timestep,reward
3257,519840,158.9303
3259,520320,174.9153
3261,520800,173.7905
3263,521280,164.2075
3265,521760,166.5116
3267,522240,171.6361
3269,522720,176.0331
3271,523200,167.0786
3273,523680,167.9412
3275,524160,162.238
3278,524640,134.9482
3280,525120,164.868
3282,525600,167.3719
3284,526080,119.6512
3286,526560,169.0652
3288,527040,165.0395
3290,527520,117.4211
3292,528000,166.4563
3294,528480,169.8864
3296,528960,170.6377
3298,529440,169.8189
3300,529920,166.1741
3302,530400,165.247
3304,530880,169.4548
3306,531360,165.5035
3308,531840,163.1271
3310,532320,166.8034
3312,532800,170.7694
3314,533280,172.0068
3316,533760,170.1757
3318,534240,171.2545
3320,534720,165.9697
3322,535200,164.8348
3324,535680,169.9608
3326,536160,167.2439
3328,536640,167.7824
3330,537120,171.0395
3332,537600,167.743
3334,538080,170.8305
3336,538560,163.9766
3338,539040,162.3363
3341,539520,143.4378
3343,540000,164.6458
3345,540480,162.3438
3347,540960,170.0567
3349,541440,169.8159
3351,541920,167.344
3353,542400,133.2245
3355,542880,167.3102
3357,543360,166.8139
3359,543840,162.8017
3361,544320,168.2483
3363,544800,173.525
3365,545280,167.4123
3367,545760,168.6945
3369,546240,166.9982
3371,546720,166.7617
3373,547200,166.5701
3376,547680,124.8038
3378,548160,165.8658
3380,548640,167.7953
3383,549120,110.2927
3385,549600,163.9474
3387,550080,91.3845
3389,550560,166.1335
3391,551040,169.5393
3393,551520,167.3126
3395,552000,169.0612
3397,552480,165.261
3399,552960,170.5283
3401,553440,169.5223
3403,553920,170.1971
3405,554400,167.5603
3407,554880,151.7958
3409,555360,173.3274
3411,555840,168.5881
3413,556320,158.7131
3415,556800,174.2603
3417,557280,171.1255
3420,557760,144.724
3422,558240,164.1297
3424,558720,172.731
3426,559200,170.9137
3428,559680,178.6278
3430,560160,168.0849
3432,560640,169.4864
3434,561120,175.3419
3436,561600,173.3359
3438,562080,164.7211
3440,562560,129.1755
3442,563040,173.0148
3444,563520,171.3209
3446,564000,170.6892
3448,564480,175.0229
3450,564960,176.6294
3452,565440,170.827
3454,565920,174.2057
3456,566400,174.3509
3459,566880,90.4594
3462,567360,118.4472
3464,567840,164.9894
3466,568320,174.4864
3468,568800,164.3089
3471,569280,113.4558
3473,569760,97.0462
3475,570240,166.8475
3477,570720,171.2599
3479,571200,173.6574
3481,571680,177.3335
3483,572160,172.1192
3485,572640,168.1567
3487,573120,171.176
3490,573600,118.9986
3492,574080,167.3375
3495,574560,131.0987
3497,575040,170.3661
3499,575520,159.8143
3501,576000,169.7562
3503,576480,157.7339
3505,576960,174.1186
3507,577440,170.6423
3509,577920,171.5694
3511,578400,177.2619
3513,578880,160.3718
3515,579360,171.1193
3517,579840,167.9973
3519,580320,177.6481
3521,580800,170.4828
3523,581280,171.7986
3525,581760,165.5371
3527,582240,169.5202
3529,582720,179.9944
3531,583200,175.9974
3533,583680,169.2487
3535,584160,175.1373
3538,584640,116.7963
3540,585120,173.6938
3542,585600,174.5771
3544,586080,179.8162
3546,586560,159.0798
3548,587040,175.1384
3550,587520,176.5938
3552,588000,162.683
3554,588480,170.0985
3556,588960,168.3691
3558,589440,168.4334
3560,589920,178.2361
3562,590400,168.8383
3564,590880,168.7208
3566,591360,168.086
3568,591840,173.0442
3570,592320,174.3446
3572,592800,170.2736
3574,593280,172.1083
3576,593760,123.2035
3578,594240,179.7526
3580,594720,172.2209
3582,595200,160.0295
3584,595680,170.7572
3586,596160,175.433
3588,596640,176.0338
3590,597120,170.7861
3592,597600,161.0984
3594,598080,164.2557
3597,598560,156.7726
3599,599040,169.0034
3601,599520,167.1036
3603,600000,168.9548
3605,600480,174.2351
3607,600960,159.9157
3609,601440,170.3181
3611,601920,173.3341
3613,602400,172.7815
3615,602880,109.4534
3618,603360,152.0092
3620,603840,151.648
3622,604320,164.3025
3624,604800,162.9281
3626,605280,169.3245
3628,605760,171.2975
3630,606240,109.9919
3632,606720,174.9311
3635,607200,124.9001
3637,607680,169.5069
3640,608160,118.5569
3642,608640,169.7707
3644,609120,171.1913
3646,609600,168.5492
3648,610080,165.7201
3650,610560,167.5741
3652,611040,132.2141
3655,611520,109.3065
3658,612000,116.8917
3660,612480,129.4737
3662,612960,157.0819
3664,613440,169.3841
3666,613920,154.6929
3669,614400,127.3332
3671,614880,158.7191
3673,615360,163.7513
3676,615840,122.5683
3678,616320,166.2722
3680,616800,164.1089
3682,617280,149.2901
3684,617760,111.4934
3686,618240,171.124
3689,618720,136.7953
